Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,11.537957462807206,0.0,54.4,54.4,42.86204253719279
2025-02,16.17443322437179,0.0,54.4,54.4,26.687609312821003
2025-03,28.59064149023644,0.0,54.4,54.4,-1.9030321774154366
2025-04,35.03828566323972,0.0,54.4,54.4,-36.94131784065516
2025-05,41.591919829286766,0.0,54.4,54.4,-78.53323766994193
2025-06,41.54470168488848,0.0,54.4,54.4,-120.0779393548304
2025-07,42.21570002599761,0.0,54.4,54.4,-162.293639380828
2025-08,25.67198588285175,0.0,54.4,54.4,-187.96562526367975
2025-09,16.669780432791427,0.0,54.4,54.4,-204.6354056964712
2025-10,14.95615373067661,0.0,54.4,54.4,-219.5915594271478
2025-11,13.726978248006551,0.0,54.4,54.4,-233.31853767515437
2025-12,10.411730509573308,0.0,54.4,54.4,-243.7302681847277
