Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,37.38884430108956,1.0,-36.38884430108956
2025-02,27.53035061694632,1.0,-63.919194918035885
2025-03,31.85078843863536,1.0,-95.76998335667125
2025-04,28.24500852973588,1.0,-124.01499188640713
2025-05,29.474110842201185,1.0,-153.48910272860832
2025-06,23.38549113499068,1.0,-176.874593863599
2025-07,35.92695738429472,1.0,-212.8015512478937
2025-08,61.547366736604815,1.0,-274.34891798449854
2025-09,71.46898432723039,1.0,-345.8179023117289
2025-10,87.01096687057658,1.0,-432.8288691823055
2025-11,68.06429122823084,1.0,-500.8931604105363
2025-12,48.41397364664335,1.0,-549.3071340571797
