Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,26.30824796843428,0.0,504.5,504.5,478.1917520315657
2025-02,19.025175029112752,0.0,504.5,504.5,459.166577002453
2025-03,22.44021102654009,0.0,504.5,504.5,436.72636597591287
2025-04,20.79128056020381,0.0,504.5,504.5,415.93508541570907
2025-05,22.74121676856122,0.0,504.5,504.5,393.19386864714784
2025-06,19.25364458380908,0.0,504.5,504.5,373.94022406333875
2025-07,27.8120918001002,0.0,504.5,504.5,346.12813226323857
2025-08,49.59701660573133,0.0,504.5,504.5,296.53111565750726
2025-09,56.35218575071966,0.0,504.5,504.5,240.1789299067876
2025-10,67.65269905905608,0.0,504.5,504.5,172.52623084773154
2025-11,56.33722498132593,0.0,504.5,504.5,116.18900586640561
2025-12,33.87084863997531,0.0,504.5,504.5,82.3181572264303
