Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,22.67065502307814,0.0,570.5,570.5,547.8293449769219
2025-02,16.39459915218236,0.0,570.5,570.5,531.4347458247396
2025-03,19.337444418121844,0.0,570.5,570.5,512.0973014066177
2025-04,17.916508527438197,0.0,570.5,570.5,494.18079287917953
2025-05,19.59683065112049,0.0,570.5,570.5,474.583962228059
2025-06,16.591478642751678,0.0,570.5,570.5,457.99248358530735
2025-07,23.96656514058914,0.0,570.5,570.5,434.02591844471823
2025-08,42.739328555497536,0.0,570.5,570.5,391.2865898892207
2025-09,48.56047291647212,0.0,570.5,570.5,342.72611697274857
2025-10,58.29848508301341,0.0,570.5,570.5,284.42763188973515
2025-11,48.54758074508115,0.0,570.5,570.5,235.880051144654
2025-12,29.187588841989896,0.0,570.5,570.5,206.6924623026641
