Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,22.560424933824923,0.0,686.0,686.0,663.439575066175
2025-02,16.314884731669316,0.0,686.0,686.0,647.1246903345058
2025-03,19.243421187563715,0.0,686.0,686.0,627.881269146942
2025-04,17.829394223414997,0.0,686.0,686.0,610.0518749235271
2025-05,19.50154622331926,0.0,686.0,686.0,590.5503287002078
2025-06,16.51080694756812,0.0,686.0,686.0,574.0395217526398
2025-07,23.850034029694864,0.0,686.0,686.0,550.1894877229449
2025-08,42.53151982670257,0.0,686.0,686.0,507.6579678962424
2025-09,48.3243604063434,0.0,686.0,686.0,459.333607489899
2025-10,58.01502405343636,0.0,686.0,686.0,401.31858343646263
2025-11,48.31153091974039,0.0,686.0,686.0,353.00705251672224
2025-12,29.04567187841458,0.0,686.0,686.0,323.9613806383077
