Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,18.702371809962354,0.0,11.2,11.2,-7.502371809962355
2025-02,13.52488001371284,0.0,11.2,11.2,-21.027251823675194
2025-03,15.95260811802921,0.0,11.2,11.2,-36.979859941704404
2025-04,14.780393582602988,0.0,11.2,11.2,-51.760253524307394
2025-05,16.16659125027607,0.0,11.2,11.2,-67.92684477458346
2025-06,13.687297616143606,0.0,11.2,11.2,-81.61414239072707
2025-07,19.77144514839526,0.0,11.2,11.2,-101.38558753912233
2025-08,35.25821431887884,0.0,11.2,11.2,-136.64380185800115
2025-09,40.06042255183843,0.0,11.2,11.2,-176.70422440983958
2025-10,48.09388801823959,0.0,11.2,11.2,-224.79811242807918
2025-11,40.04978703281411,0.0,11.2,11.2,-264.8478994608933
2025-12,24.078578153278546,0.0,11.2,11.2,-288.92647761417186
