Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,18.03712968223795,6.2,-11.83712968223795
2025-02,13.281194258814512,6.2,-25.118323941052463
2025-03,15.365460267314267,6.2,-40.48378420836673
2025-04,13.625959594368016,6.2,-54.10974380273474
2025-05,14.218903244194314,6.2,-68.32864704692905
2025-06,11.28163076900349,6.2,-79.61027781593253
2025-07,17.331886062332124,6.2,-96.94216387826467
2025-08,29.69168628183698,6.2,-126.63385016010164
2025-09,34.47807394599036,6.2,-161.111924106092
2025-10,41.975838583910566,6.2,-203.08776269000256
2025-11,32.835581590240125,6.2,-235.9233442802427
2025-12,23.35587358798114,6.2,-259.27921786822384
