Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.335235737358383,1.7,-12.635235737358384
2025-02,10.55539622588855,1.7,-23.190631963246936
2025-03,12.211892857979066,1.7,-35.402524821226
2025-04,10.829402813760224,1.7,-46.23192763498623
2025-05,11.300652239194031,1.7,-57.53257987418026
2025-06,8.96621798615548,1.7,-66.49879786033574
2025-07,13.774734497874942,1.7,-80.27353235821069
2025-08,23.597841219103127,1.7,-103.87137357731382
2025-09,27.401883032008115,1.7,-131.27325660932195
2025-10,33.360825806237806,1.7,-164.63408241555976
2025-11,26.09649156832777,1.7,-190.73057398388752
2025-12,18.56237437076021,1.7,-209.29294835464773
