Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,19.936948809598377,0.0,34.1,34.1,14.163051190401625
2025-02,14.417681523458912,0.0,34.1,34.1,-0.2546303330572872
2025-03,17.005668300280252,0.0,34.1,34.1,-17.26029863333754
2025-04,15.75607378766283,0.0,34.1,34.1,-33.01637242100037
2025-05,17.23377684164989,0.0,34.1,34.1,-50.25014926265026
2025-06,14.59082060219945,0.0,34.1,34.1,-64.84096986484971
2025-07,21.07659359041113,0.0,34.1,34.1,-85.91756345526085
2025-08,37.585672081382434,0.0,34.1,34.1,-123.50323553664327
2025-09,42.70488266528002,0.0,34.1,34.1,-166.2081182019233
2025-10,51.26865154950256,0.0,34.1,34.1,-217.47676975142585
2025-11,42.69354507663052,0.0,34.1,34.1,-260.17031482805635
2025-12,25.668048145322075,0.0,34.1,34.1,-285.8383629733784
