Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,12.661762918886105,0.0,42.9,42.9,30.238237081113894
2025-02,9.156529769598125,0.0,42.9,42.9,21.08170731151577
2025-03,10.800135083443744,0.0,42.9,42.9,10.281572228072028
2025-04,10.00652972213161,0.0,42.9,42.9,0.27504250594041757
2025-05,10.945004606768435,0.0,42.9,42.9,-10.669962100828018
2025-06,9.26648872008465,0.0,42.9,42.9,-19.93645082091267
2025-07,13.38554027138901,0.0,42.9,42.9,-33.32199109230168
2025-08,23.87029598091484,0.0,42.9,42.9,-57.19228707321652
2025-09,27.12145699678492,0.0,42.9,42.9,-84.31374407000143
2025-10,32.56022359741722,0.0,42.9,42.9,-116.87396766741865
2025-11,27.114256604140948,0.0,42.9,42.9,-143.9882242715596
2025-12,16.30152854935125,0.0,42.9,42.9,-160.28975282091085
