Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,17.02932401085243,0.0,4.2,4.2,-12.829324010852432
2025-02,12.314992253481556,0.0,4.2,4.2,-25.144316264333987
2025-03,14.525544418669163,0.0,4.2,4.2,-39.66986068300315
2025-04,13.458192034873084,0.0,4.2,4.2,-53.12805271787624
2025-05,14.720385379426228,0.0,4.2,4.2,-67.84843809730246
2025-06,12.462880553690946,0.0,4.2,4.2,-80.31131865099341
2025-07,18.002761843044382,0.0,4.2,4.2,-98.3140804940378
2025-08,32.1041396129464,0.0,4.2,4.2,-130.4182201069842
2025-09,36.47675934255152,0.0,4.2,4.2,-166.8949794495357
2025-10,43.79157950265903,0.0,4.2,4.2,-210.68655895219473
2025-11,36.46707523930894,0.0,4.2,4.2,-247.15363419150367
2025-12,21.924594017235425,0.0,4.2,4.2,-269.0782282087391
