Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,18.974272696786954,0.0,12.9,12.9,-6.074272696786954
2025-02,13.72150891764501,0.0,12.9,12.9,-19.795781614431966
2025-03,16.18453208673926,0.0,12.9,12.9,-35.98031370117123
2025-04,14.995275532526884,0.0,12.9,12.9,-50.97558923369811
2025-05,16.40162617218578,0.0,12.9,12.9,-67.37721540588389
2025-06,13.886287797596385,0.0,12.9,12.9,-81.26350320348027
2025-07,20.058888555267803,0.0,12.9,12.9,-101.32239175874807
2025-08,35.77080918323976,0.0,12.9,12.9,-137.09320094198785
2025-09,40.64283341015592,0.0,12.9,12.9,-177.73603435214378
2025-10,48.79309189119632,0.0,12.9,12.9,-226.5291262433401
2025-11,40.63204326865464,0.0,12.9,12.9,-267.16116951199473
2025-12,24.42863999676432,0.0,12.9,12.9,-291.58980950875906
