Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,33.09851154486932,0.0,-1.0,-1.0,-34.09851154486932
2025-02,46.39899796253331,0.0,-1.0,-1.0,-80.49750950740263
2025-03,82.01691508139534,0.0,-1.0,-1.0,-162.51442458879797
2025-04,100.51303328821672,0.0,-1.0,-1.0,-263.0274578770147
2025-05,119.31320106531146,0.0,-1.0,-1.0,-382.3406589423262
2025-06,119.177748122056,0.0,-1.0,-1.0,-501.5184070643822
2025-07,121.10261622903072,0.0,-1.0,-1.0,-622.6210232934129
2025-08,73.64427576218124,0.0,-1.0,-1.0,-696.2652990555941
2025-09,47.8199821661453,0.0,-1.0,-1.0,-744.0852812217395
2025-10,42.90416466843164,0.0,-1.0,-1.0,-786.9894458901712
2025-11,39.378074454026674,0.0,-1.0,-1.0,-826.3675203441978
2025-12,29.86774596665355,0.0,-1.0,-1.0,-856.2352663108513
