Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,20.502832213262607,0.0,0.0,0.0,-20.502832213262607
2025-02,28.74180214417524,0.0,0.0,0.0,-49.244634357437846
2025-03,50.805277037417774,0.0,0.0,0.0,-100.04991139485563
2025-04,62.26267468132828,0.0,0.0,0.0,-162.3125860761839
2025-05,73.90841545708562,0.0,0.0,0.0,-236.22100153326951
2025-06,73.8245092982061,0.0,0.0,0.0,-310.0455108314756
2025-07,75.01686647645754,0.0,0.0,0.0,-385.06237730793316
2025-08,45.61885592264043,0.0,0.0,0.0,-430.6812332305736
2025-09,29.62202905905805,0.0,0.0,0.0,-460.3032622896316
2025-10,26.576931964283496,0.0,0.0,0.0,-486.88019425391514
2025-11,24.392699723605023,0.0,0.0,0.0,-511.27289397752014
2025-12,18.501538454757924,0.0,0.0,0.0,-529.7744324322781
