Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,35.11892368199098,-0.2,-35.31892368199098
2025-02,79.52419351333553,-0.2,-114.84311719532651
2025-03,82.46180388634077,-0.2,-197.3049210816673
2025-04,144.0470553013504,-0.2,-341.3519763830177
2025-05,177.5220433429071,-0.2,-518.8740197259248
2025-06,190.2276867755,-0.2,-709.1017065014248
2025-07,157.60728386249403,-0.2,-866.7089903639188
2025-08,119.05683122845848,-0.2,-985.7658215923773
2025-09,55.97903437234641,-0.2,-1041.7448559647237
2025-10,59.12125806835833,-0.2,-1100.866114033082
2025-11,50.749443597550126,-0.2,-1151.6155576306323
2025-12,43.10495321893536,-0.2,-1194.7205108495677
