Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,21.184744592861144,0.0,0.0,0.0,-21.184744592861144
2025-02,29.69773791393717,0.0,0.0,0.0,-50.88248250679831
2025-03,52.49503126260906,0.0,0.0,0.0,-103.37751376940737
2025-04,64.33349534700439,0.0,0.0,0.0,-167.71100911641176
2025-05,76.3665667472326,0.0,0.0,0.0,-244.07757586364437
2025-06,76.27986991788036,0.0,0.0,0.0,-320.35744578152475
2025-07,77.5118842084905,0.0,0.0,0.0,-397.8693299900152
2025-08,47.136112771508735,0.0,0.0,0.0,-445.00544276152397
2025-09,30.607240668561094,0.0,0.0,0.0,-475.61268343008504
2025-10,27.460865399902683,0.0,0.0,0.0,-503.0735488299877
2025-11,25.203986854101863,0.0,0.0,0.0,-528.2775356840896
2025-12,19.116888957687788,0.0,0.0,0.0,-547.3944246417774
