Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,22.05153099537306,0.0,-0.5,-0.5,-22.55153099537306
2025-02,30.912838492390108,0.0,-0.5,-0.5,-53.464369487763165
2025-03,54.64289663329664,0.0,-0.5,-0.5,-108.10726612105981
2025-04,66.9657385042638,0.0,-0.5,-0.5,-175.07300462532362
2025-05,79.49115016493053,0.0,-0.5,-0.5,-254.56415479025415
2025-06,79.40090608333297,0.0,-0.5,-0.5,-333.9650608735871
2025-07,80.68332897009684,0.0,-0.5,-0.5,-414.64838984368396
2025-08,49.06471481051467,0.0,-0.5,-0.5,-463.7131046541986
2025-09,31.859554092196067,0.0,-0.5,-0.5,-495.57265874639467
2025-10,28.584443011400847,0.0,-0.5,-0.5,-524.1571017577955
2025-11,26.23522293997785,0.0,-0.5,-0.5,-550.3923246977733
2025-12,19.89906781918975,0.0,-0.5,-0.5,-570.2913925169631
