Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,25.52019196626427,0.0,1.0,1.0,-24.52019196626427
2025-02,35.775365107912435,0.0,1.0,1.0,-60.295557074176706
2025-03,63.23811312543627,0.0,1.0,1.0,-123.53367019961297
2025-04,77.49931295700293,0.0,1.0,1.0,-201.0329831566159
2025-05,91.9949463941448,0.0,1.0,1.0,-293.0279295507607
2025-06,91.89050710207604,0.0,1.0,1.0,-384.9184366528367
2025-07,93.37465250037113,0.0,1.0,1.0,-478.2930891532078
2025-08,56.7824946484248,0.0,1.0,1.0,-535.0755838016325
2025-09,36.8709971458682,0.0,1.0,1.0,-571.9465809475007
2025-10,33.0807177539171,0.0,1.0,1.0,-605.0272987014177
2025-11,30.36197014377178,0.0,1.0,1.0,-635.3892688451896
2025-12,23.02915071075966,0.0,1.0,1.0,-658.4184195559492
