Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,30.283879854166937,368.3,338.0161201458331
2025-02,21.900208462283143,368.3,316.11591168354994
2025-03,25.83131554200328,368.3,290.2845961415467
2025-04,23.93320312530723,368.3,266.35139301623946
2025-05,26.1778084645924,368.3,240.17358455164705
2025-06,22.163203723429387,368.3,218.01038082821768
2025-07,32.01498053302037,368.3,185.9954002951973
2025-08,57.09198475760302,368.3,128.90341553759427
2025-09,64.86797694936195,368.3,64.03543858823232
2025-10,77.8761935258017,368.3,-13.840754937569372
2025-11,64.85075534861568,368.3,-78.69151028618505
2025-12,38.989320459591696,368.3,-117.68083074577675
