Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,9.136849620322144,307.8,298.66315037967786
2025-02,6.607439744747725,307.8,292.0557106349301
2025-03,7.79348111070713,307.8,284.26222952422296
2025-04,7.2208078668119375,307.8,277.04142165741104
2025-05,7.898020348857854,307.8,269.14340130855317
2025-06,6.686787178548218,307.8,262.45661413000494
2025-07,9.659134303014316,307.8,252.7974798269906
2025-08,17.22503463122699,307.8,235.57244519576363
2025-09,19.5711036173356,307.8,216.00134157842803
2025-10,23.4957697849422,307.8,192.5055717934858
2025-11,19.565907744911147,307.8,172.93966404857466
2025-12,11.763339425242824,307.8,161.17632462333182
