Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,1.6625403312921925,85.3,83.6374596687078
2025-02,1.919505344387804,85.3,81.71795432432
2025-03,3.076314318905407,85.3,78.6416400054146
2025-04,3.874821374317351,85.3,74.76681863109725
2025-05,4.329341580830058,85.3,70.43747705026719
2025-06,3.616235767169103,85.3,66.82124128309809
2025-07,3.999257814734032,85.3,62.82198346836406
2025-08,2.947577256017943,85.3,59.874406212346116
2025-09,2.0393601683200355,85.3,57.83504604402608
2025-10,2.454633194741417,85.3,55.38041284928466
2025-11,1.950339112955744,85.3,53.430073736328914
2025-12,1.1489937857889498,85.3,52.28107995053996
