Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,1.7105822147708634,180.7,178.98941778522914
2025-02,1.9749726616949808,180.7,177.01444512353416
2025-03,3.165209566299346,180.7,173.8492355572348
2025-04,3.986790818583964,180.7,169.86244473865085
2025-05,4.454445146650891,180.7,165.40799959199995
2025-06,3.720732947831608,180.7,161.68726664416835
2025-07,4.114823058066976,180.7,157.57244358610137
2025-08,3.032752430666448,180.7,154.53969115543492
2025-09,2.098290891222453,180.7,152.44140026421246
2025-10,2.525563926288236,180.7,149.91583633792422
2025-11,2.006697423575306,180.7,147.90913891434892
2025-12,1.182195882926459,180.7,146.72694303142245
