Month,Familia,Product_Code,Forecast_Product
2025-01,Glaciar Estampado Ac,5524IM1010188,11.25761570675003
2025-01,Glaciar Estampado Ac,5524IM1010198,9.97107435057413
2025-01,Happy Soft,5538IM0F10001,27.382570442990048
2025-01,Happy Soft,5538IM0F10002,29.807147792673724
2025-01,Happy Soft,5538IM0F10003,17.290267224931736
2025-01,Happy Soft,5538IM0F10004,14.956611525861193
2025-01,Happy Soft,5538IM0F10005,15.970387930197683
2025-01,Happy Soft,5538IM0F10006,13.183639338905003
2025-01,Happy Soft,5538IM0F10007,15.668831122330776
2025-01,Happy Soft,5538IM0F10008,15.092994001780902
2025-01,Happy Soft,5538IM0F10009,12.926027995501112
2025-01,Happy Soft,5538IM0F10010,13.562479549793078
2025-01,Happy Soft,5538IM0F10011,14.365620796875797
2025-01,Happy Soft,5538IM0F10012,13.047256862985297
2025-01,Happy Soft,5538IM0F10013,13.304868206389187
2025-01,Happy Soft,5538IM0F10014,11.622817670046135
2025-01,Happy Soft,5538IM0F10015,13.592786766664124
2025-01,Happy Soft,5538IM0F10016,11.39551354351329
2025-01,Happy Soft,5538IM0F10017,16.835658971866046
2025-01,Happy Soft,5538IM0F10018,12.986642429243206
2025-01,Happy Soft Estampado,5539IM0F10040,6.425129976661749
2025-01,Happy Soft Estampado,5539IM0F10041,6.000828940467106
2025-01,Happy Soft Estampado,5539IM0F10042,5.076458825900203
2025-01,Happy Soft Estampado,5539IM0F10043,6.637280494759071
2025-01,Happy Soft Estampado,5539IM0F10044,5.227994910255433
2025-01,Happy Soft Estampado,5539IM0F10045,6.788816579114301
2025-01,Happy Soft Estampado,5539IM0F10046,7.273732049051037
2025-01,Happy Soft Estampado,5539IM0F10047,5.985675332031583
2025-01,Happy Soft Estampado,5539IM0F10048,6.288747500742042
2025-01,Happy Soft Estampado,5539IM0F10049,7.364653699664175
2025-01,Krehuel,1123AN1050001,7.087342665294104
2025-01,Krehuel,1123AN1050006,5.093127795179279
2025-01,Krehuel,1123AN1050011,4.693830212903247
2025-01,Krehuel,1123AN1050012,11.022734775999426
2025-01,Krehuel,1123AN1050013,18.387388475663602
2025-01,Krehuel,1123AN1050015,4.665038356875755
2025-01,Krehuel,1123AN1050017,14.889177968323118
2025-01,Krehuel,1123AN1050018,19.43829122066712
2025-01,Krehuel,1123AN1050020,5.359073623222706
2025-01,Krehuel,1123AN1050022,5.596227595238642
2025-01,Krehuel,1123AN1050023,4.256648609538408
2025-01,Krehuel,1123AN1050024,7.950340665697138
2025-01,Krehuel,1123AN1050025,2.348809307506064
