Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,12.459296855687006,131.7,119.24070314431299
2025-02,17.466008664405685,131.7,101.77469447990731
2025-03,30.87368719893932,131.7,70.90100728096799
2025-04,37.83619447375322,131.7,33.06481280721477
2025-05,44.91315535019646,131.7,-11.84834254298169
2025-06,44.86216669991505,131.7,-56.71050924289674
2025-07,45.58674620616659,131.7,-102.29725544906333
2025-08,27.721968469767155,131.7,-130.01922391883048
2025-09,18.00091078518665,131.7,-148.02013470401712
2025-10,16.15044601702431,131.7,-164.17058072104143
2025-11,14.823117304322286,131.7,-178.99369802536373
2025-12,11.24313741130966,131.7,-190.23683543667337
