Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,13.323052536511817,167.0,153.67694746348818
2025-02,18.676860639437457,167.0,135.00008682405073
2025-03,33.01404255084827,167.0,101.98604427320245
2025-04,40.45923398360963,167.0,61.526810289592824
2025-05,48.02681365104929,167.0,13.499996638543536
2025-06,47.97229015150245,167.0,-34.47229351295891
2025-07,48.747102000075,167.0,-83.21939551303392
2025-08,29.643827145000344,167.0,-112.86322265803426
2025-09,19.24884549055717,167.0,-132.11206814859142
2025-10,17.27009503547528,167.0,-149.3821631840667
2025-11,15.850747669618285,167.0,-165.23291085368498
2025-12,12.022581381687488,167.0,-177.25549223537246
