Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,12.606286857511575,142.4,129.79371314248843
2025-02,17.672065930332142,142.4,112.12164721215629
2025-03,31.23792310970277,142.4,80.88372410245353
2025-04,38.28257137279896,142.4,42.601152729654565
2025-05,45.44302351718369,142.4,-2.8418707875291247
2025-06,45.39143332237816,142.4,-48.23330410990729
2025-07,46.12456113951591,142.4,-94.3578652494232
2025-08,28.049021612745435,142.4,-122.40688686216863
2025-09,18.21327862101285,142.4,-140.6201654831815
2025-10,16.340982779813334,142.4,-156.96114826299484
2025-11,14.997994752451604,142.4,-171.95914301544644
2025-12,11.375779630830095,142.4,-183.33492264627654
