Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.068953375232729,-2.1,-6.168953375232729
2025-02,2.9960731645535184,-2.1,-9.165026539786247
2025-03,3.4662577981163283,-2.1,-12.631284337902574
2025-04,3.0738479602376185,-2.1,-15.705132298140192
2025-05,3.207608714181712,-2.1,-18.912741012321906
2025-06,2.544996371616184,-2.1,-21.45773738393809
2025-07,3.909859136951402,-2.1,-25.367596520889492
2025-08,6.698077201928834,-2.1,-32.065673722818325
2025-09,7.777827061487019,-2.1,-39.84350078430534
2025-10,9.469230032338242,-2.1,-49.31273081664358
2025-11,7.407301100180373,-2.1,-56.720031916823956
2025-12,5.268796218774733,-2.1,-61.98882813559869
