Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,5.952424819673676,0.0,-0.1,-0.1,-6.052424819673676
2025-02,4.304578707704282,0.0,-0.1,-0.1,-10.357003527377959
2025-03,5.077254450138962,0.0,-0.1,-0.1,-15.434257977516921
2025-04,4.704172417252817,0.0,-0.1,-0.1,-20.13843039476974
2025-05,5.145359101266646,0.0,-0.1,-0.1,-25.283789496036384
2025-06,4.35627153991211,0.0,-0.1,-0.1,-29.640061035948495
2025-07,6.292679988290828,0.0,-0.1,-0.1,-35.93274102423932
2025-08,11.22167135492804,0.0,-0.1,-0.1,-47.15441237916736
2025-09,12.75007554695054,0.0,-0.1,-0.1,-59.9044879261179
2025-10,15.306895597160732,0.0,-0.1,-0.1,-75.21138352327864
2025-11,12.74669056840056,0.0,-0.1,-0.1,-87.95807409167921
2025-12,7.66351603306704,0.0,-0.1,-0.1,-95.62159012474625
