Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.0730556959799635,-0.1,-3.1730556959799636
2025-02,2.2627685438586016,-0.1,-5.435824239838565
2025-03,2.617873022353591,-0.1,-8.053697262192156
2025-04,2.3215075503892506,-0.1,-10.375204812581407
2025-05,2.422529658263111,-0.1,-12.797734470844517
2025-06,1.922095161780055,-0.1,-14.719829632624572
2025-07,2.952900606928333,-0.1,-17.672730239552905
2025-08,5.058687676981218,-0.1,-22.731417916534124
2025-09,5.874163095388798,-0.1,-28.605581011922922
2025-10,7.151586318129581,-0.1,-35.7571673300525
2025-11,5.5943253064299325,-0.1,-41.35149263648243
2025-12,3.979230710683016,-0.1,-45.330723347165446
