Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,39.900842752125314,65.1,25.19915724787468
2025-02,28.854848794154343,65.1,-3.6556915462796624
2025-03,34.03432005691916,65.1,-37.69001160319882
2025-04,31.533442182975776,65.1,-69.22345378617459
2025-05,34.490845432317855,65.1,-103.71429921849244
2025-06,29.20136095211044,65.1,-132.91566017060288
2025-07,42.181672563485314,65.1,-175.09733273408818
2025-08,75.22214185202586,65.1,-250.31947458611404
2025-09,85.46748172192484,65.1,-335.7869563080389
2025-10,102.60659357290172,65.1,-438.3935498809406
2025-11,85.44479122167766,65.1,-523.8383411026183
2025-12,51.37078710396256,65.1,-575.2091282065809
