Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,35.54063033277588,144.2,108.6593696672241
2025-02,25.701700604971784,144.2,82.95766906225231
2025-03,30.31517893706428,144.2,52.642490125188026
2025-04,28.08758749050252,144.2,24.554902634685504
2025-05,30.72181695484681,144.2,-6.166914320161304
2025-06,26.010347231516384,144.2,-32.17726155167769
2025-07,37.57221973255623,144.2,-69.74948128423392
2025-08,67.0021521352473,144.2,-136.7516334194812
2025-09,76.12792021016683,144.2,-212.87955362964806
2025-10,91.39413506963172,144.2,-304.2736886992798
2025-11,76.1077092415324,144.2,-380.3813979408122
2025-12,45.75718276698341,144.2,-426.1385807077956
