Date,Año,Mes,RUPR,Super Familia,Familia,Descripción Producto,Product_Code,unidad,Sales,Year,Month,Quarter,DayOfWeek
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8206,5248IM0108206,KG,80.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8207,5248IM0108207,KG,11.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8219,5248IM0108219,KG,42.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c3102,1100AN1013102,KG,86.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100% c0041,1153AN0T50041,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8226,5248IM0108226,KG,47.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8236,5248IM0108236,KG,6.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c2302,1100AN1012302,KG,98.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8237,5248IM0108237,KG,51.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c3602,1123AN1053602,KG,18.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0425,1153AN0T50425,KG,2.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8220,5248IM0108220,KG,20.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0740,1153AN0T50740,KG,4.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8223,5248IM0108223,KG,53.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0718,1153AN0T50718,KG,6.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0712,1153AN0T50712,KG,6.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c2903,1100AN1012903,KG,102.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8200,5248IM0108200,KG,76.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0092,5614IM0D10092,KG,55.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0091,5614IM0D10091,KG,54.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c8902,1153AN0T58902,KG,15.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0041,1123AN1050041,KG,4.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c3917,1100AN1013917,KG,89.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c8003,1153AN0T58003,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c6902,1153AN0T56902,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0097,5614IM0D10097,KG,11.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0096,5614IM0D10096,KG,23.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0093,5614IM0D10093,KG,48.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c4850,1100AN1014850,KG,63.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0037,1123AN1050037,KG,10.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0094,5614IM0D10094,KG,19.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Nako Melange,Nako Melange 100% Acr Premium 100g c0095,5614IM0D10095,KG,28.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c3902,1100AN1013902,KG,110.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c3602,1153AN0T53602,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0829,1123AN1050829,KG,9.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c3202,1153AN0T53202,KG,4.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100% c3916,1153AN0T53916,KG,6.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c6702,1153AN0T56702,KG,13.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0134,1123AN1050134,KG,7.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c5032,1153AN0T55032,KG,3.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c3916,1100AN1013916,KG,99.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0718,1123AN1050718,KG,9.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c4850,1153AN0T54850,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel Estampado,Krehuel Estampado Acri Inv 100% 50g c0482,1119AN1050482,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c7007,1100AN1017007,KG,70.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0015,1123AN1050015,KG,7.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c7402,1100AN1017402,KG,71.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0013,1123AN1050013,KG,44.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c6902,1100AN1016902,KG,75.0,2022,1,1,5
