Date,Año,Mes,RUPR,Super Familia,Familia,Descripción Producto,Product_Code,unidad,Sales,Year,Month,Quarter,DayOfWeek
2023-11-01,2023,11,R10,VARIOS LANA,Pistola Tufting UND,Pistola Tufting,PISTUF0000001,UN,20.0,2023,11,4,2
2023-12-01,2023,12,R10,VARIOS LANA,Pistola Tufting UND,Pistola Tufting,PISTUF0000001,UN,10.0,2023,12,4,4
2024-01-01,2024,1,R10,VARIOS LANA,Pistola Tufting UND,Pistola Tufting,PISTUF0000001,UN,10.0,2024,1,1,0
2024-03-01,2024,3,R10,VARIOS LANA,Pistola Tufting UND,Pistola Tufting,PISTUF0000001,UN,10.0,2024,3,1,4
