Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,28.795644429602568,434.4,22.85,457.25,428.4543555703974
2025-02,40.36704325533556,434.4,22.85,457.25,388.08731231506187
2025-03,71.35456592043839,434.4,22.85,457.25,316.73274639462346
2025-04,87.44615488780049,434.4,22.85,457.25,229.28659150682296
2025-05,103.80226642448407,434.4,22.85,457.25,125.48432508233888
2025-06,103.68442261191144,434.4,22.85,457.25,21.79990247042744
2025-07,105.35905433990278,434.4,22.85,457.25,-83.55915186947534
2025-08,64.07038504582222,434.4,22.85,457.25,-147.62953691529756
2025-09,41.603296910181136,434.4,22.85,457.25,-189.2328338254787
2025-10,37.32654468967459,434.4,22.85,457.25,-226.5593785151533
2025-11,34.25885266059161,434.4,22.85,457.25,-260.8182311757449
2025-12,25.98488429316611,434.4,22.85,457.25,-286.803115468911
