Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.948352318468245,61.5,56.551647681531755
2025-02,11.205176186758411,61.5,45.34647149477334
2025-03,11.619093516106153,61.5,33.727377978667185
2025-04,20.29662373834319,61.5,13.430754240323996
2025-05,25.013341032588663,61.5,-11.582586792264667
2025-06,26.80360091374621,61.5,-38.38618770601087
2025-07,22.207296999491675,61.5,-60.59348470550255
2025-08,16.775432874126903,61.5,-77.36891757962945
2025-09,7.8875989204664,61.5,-85.25651650009586
2025-10,8.330346826185389,61.5,-93.58686332628125
2025-11,7.150735289068337,61.5,-100.73759861534958
2025-12,6.073605704145305,61.5,-106.81120431949489
