Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.008958371662937,283.8,112.41,396.21000000000004,386.2010416283371
2025-02,14.031012798394494,283.8,112.41,396.21000000000004,372.1700288299426
2025-03,24.801837016418656,283.8,112.41,396.21000000000004,347.368191813524
2025-04,30.39504554842374,283.8,112.41,396.21000000000004,316.97314626510024
2025-05,36.080198380935,283.8,112.41,396.21000000000004,280.8929478841652
2025-06,36.039237539885534,283.8,112.41,396.21000000000004,244.85371034427968
2025-07,36.621315822394834,283.8,112.41,396.21000000000004,208.23239452188483
2025-08,22.26995885950037,283.8,112.41,396.21000000000004,185.96243566238445
2025-09,14.460717068372391,283.8,112.41,396.21000000000004,171.50171859401206
2025-10,12.974178538366038,283.8,112.41,396.21000000000004,158.52754005564603
2025-11,11.907892215403637,283.8,112.41,396.21000000000004,146.61964784024238
2025-12,9.031977937448342,283.8,112.41,396.21000000000004,137.58766990279403
