Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,11.668278495352704,609.8,87.5,697.3,685.6317215046472
2025-02,16.35712317148185,609.8,87.5,697.3,669.2745983331654
2025-03,28.91357229771744,609.8,87.5,697.3,640.3610260354479
2025-04,35.43404250156893,609.8,87.5,697.3,604.926983533879
2025-05,42.06169985362597,609.8,87.5,697.3,562.865283680253
2025-06,42.0139483810929,609.8,87.5,697.3,520.8513352991602
2025-07,42.69252563700836,609.8,87.5,697.3,478.1588096621518
2025-08,25.96195052507992,609.8,87.5,697.3,452.19685913707184
2025-09,16.85806531816312,609.8,87.5,697.3,435.3387938189087
2025-10,15.125083231706055,609.8,87.5,697.3,420.2137105872026
2025-11,13.882024232945948,609.8,87.5,697.3,406.3316863542567
2025-12,10.529330827911012,609.8,87.5,697.3,395.8023555263457
