Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,8.80424650103886,397.9,31.0,428.9,420.09575349896113
2025-02,12.342192938481755,397.9,31.0,428.9,407.7535605604794
2025-03,21.816604551914065,397.9,31.0,428.9,385.93695600856535
2025-04,26.73659570572929,397.9,31.0,428.9,359.20036030283603
2025-05,31.73746443500869,397.9,31.0,428.9,327.46289586782734
2025-06,31.70143377846101,397.9,31.0,428.9,295.7614620893663
2025-07,32.213451162469944,397.9,31.0,428.9,263.5480109268964
2025-08,19.589471759833028,397.9,31.0,428.9,243.95853916706335
2025-09,12.720176558250357,397.9,31.0,428.9,231.238362608813
2025-10,11.412562802105478,397.9,31.0,428.9,219.82579980670752
2025-11,10.474618284859217,397.9,31.0,428.9,209.3511815218483
2025-12,7.944858715605583,397.9,31.0,428.9,201.4063228062427
