Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,5.112498630243101,507.5,502.3875013697569
2025-02,11.576873314503182,507.5,490.8106280552537
2025-03,12.004521073420085,507.5,478.8061069818336
2025-04,20.96990157179428,507.5,457.83620541003927
2025-05,25.843081400982044,507.5,431.9931240090572
2025-06,27.69272762686564,507.5,404.3003963821916
2025-07,22.943955519813795,507.5,381.3564408623778
2025-08,17.331906071162102,507.5,364.0245347912157
2025-09,8.149245664317224,507.5,355.87528912689845
2025-10,8.606680364971684,507.5,347.26860876192677
2025-11,7.387938856768667,507.5,339.88066990515813
2025-12,6.275078823144798,507.5,333.60559108201335
