Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,6.303901109177565,810.0,44.5,854.5,848.1960988908224
2025-02,8.837095116021363,810.0,44.5,854.5,839.3590037748011
2025-03,15.620839059546045,810.0,44.5,854.5,823.738164715255
2025-04,19.14358659825023,810.0,44.5,854.5,804.5945781170049
2025-05,22.72424303780312,810.0,44.5,854.5,781.8703350792017
2025-06,22.698444839655387,810.0,44.5,854.5,759.1718902395463
2025-07,23.06505281168244,810.0,44.5,854.5,736.1068374278639
2025-08,14.026196647315905,810.0,44.5,854.5,722.0806407805479
2025-09,9.107733990072544,810.0,44.5,854.5,712.9729067904753
2025-10,8.171473538168467,810.0,44.5,854.5,704.8014332523069
2025-11,7.499898806370798,810.0,44.5,854.5,697.3015344459361
2025-12,5.6885735381960805,810.0,44.5,854.5,691.61296090774
