Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,78.54266788215924,0.0,389.0,389.0,310.4573321178408
2025-02,110.10468196117868,0.0,389.0,389.0,200.3526501566621
2025-03,194.6258916575315,0.0,389.0,389.0,5.726758499130597
2025-04,238.517124272574,0.0,389.0,389.0,-232.7903657734434
2025-05,283.1298655991283,0.0,389.0,389.0,-515.9202313725717
2025-06,282.8084361740813,0.0,389.0,389.0,-798.728667546653
2025-07,287.3761423755559,0.0,389.0,389.0,-1086.104809922209
2025-08,174.75764385265165,0.0,389.0,389.0,-1260.8624537748606
2025-09,113.4766731825601,0.0,389.0,389.0,-1374.3391269574206
2025-10,101.81145311461776,0.0,389.0,389.0,-1476.1505800720383
2025-11,93.44405169062615,0.0,389.0,389.0,-1569.5946317626644
2025-12,70.8760709274618,0.0,389.0,389.0,-1640.4707026901262
