Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,76.61815961084781,0.0,834.9,834.9,758.2818403891522
2025-02,107.40681878873946,0.0,834.9,834.9,650.8750216004128
2025-03,189.8570297331028,0.0,834.9,834.9,461.01799186731
2025-04,232.67280817166588,0.0,834.9,834.9,228.34518369564412
2025-05,276.1924164024913,0.0,834.9,834.9,-47.847232706847166
2025-06,275.87886286966733,0.0,834.9,834.9,-323.72609557651447
2025-07,280.334647887374,0.0,834.9,834.9,-604.0607434638885
2025-08,170.4756078569566,0.0,834.9,834.9,-774.536351320845
2025-09,110.6961870846293,0.0,834.9,834.9,-885.2325384054743
2025-10,99.31679652964804,0.0,834.9,834.9,-984.5493349351224
2025-11,91.15441912233509,0.0,834.9,834.9,-1075.7037540574574
2025-12,69.1394150636375,0.0,834.9,834.9,-1144.843169121095
