Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,91.60204763189296,492.9,408.7,901.5999999999999,809.997952368107
2025-02,128.41191410297483,492.9,408.7,901.5999999999999,681.5860382651322
2025-03,226.98656257463915,492.9,408.7,901.5999999999999,454.599475690493
2025-04,278.1756409321222,492.9,408.7,901.5999999999999,176.42383475837084
2025-05,330.2061940846541,492.9,408.7,901.5999999999999,-153.78235932628326
2025-06,329.83132021930976,492.9,408.7,901.5999999999999,-483.613679545593
2025-07,335.1585041859115,492.9,408.7,901.5999999999999,-818.7721837315046
2025-08,203.8147983494229,492.9,408.7,901.5999999999999,-1022.5869820809274
2025-09,132.3445701841094,492.9,408.7,901.5999999999999,-1154.9315522650368
2025-10,118.73976055498694,492.9,408.7,901.5999999999999,-1273.6713128200238
2025-11,108.98110166978567,492.9,408.7,901.5999999999999,-1382.6524144898094
2025-12,82.66071678134973,492.9,408.7,901.5999999999999,-1465.3131312711591
