Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,126.56293765348804,1020.3,710.2,1730.5,1603.937062346512
2025-02,177.4216788678135,1020.3,710.2,1730.5,1426.5153834786984
2025-03,313.61838419550133,1020.3,710.2,1730.5,1112.8969992831971
2025-04,384.34431554948543,1020.3,710.2,1730.5,728.5526837337118
2025-05,456.2328794512781,1020.3,710.2,1730.5,272.31980428243367
2025-06,455.7149310115428,1020.3,710.2,1730.5,-183.3951267291091
2025-07,463.0752910653167,1020.3,710.2,1730.5,-646.4704177944259
2025-08,281.60287114995776,1020.3,710.2,1730.5,-928.0732889443836
2025-09,182.85527472376413,1020.3,710.2,1730.5,-1110.9285636681477
2025-10,164.05804565092075,1020.3,710.2,1730.5,-1274.9866093190685
2025-11,150.57489142021373,1020.3,710.2,1730.5,-1425.5615007392823
2025-12,114.20905334378284,1020.3,710.2,1730.5,-1539.7705540830652
