Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,108.2088871163826,283.8,328.6,612.4000000000001,504.1911128836175
2025-02,151.69213654924363,283.8,328.6,612.4000000000001,352.4989763343739
2025-03,268.1377104721308,283.8,328.6,612.4000000000001,84.3612658622431
2025-04,328.60702687688763,283.8,328.6,612.4000000000001,-244.24576101464453
2025-05,390.0703718373667,283.8,328.6,612.4000000000001,-634.3161328520112
2025-06,389.6275358437769,283.8,328.6,612.4000000000001,-1023.9436686957881
2025-07,395.9205026866874,283.8,328.6,612.4000000000001,-1419.8641713824754
2025-08,240.7650601421957,283.8,328.6,612.4000000000001,-1660.629231524671
2025-09,156.33775691420678,283.8,328.6,612.4000000000001,-1816.9669884388777
2025-10,140.2664861570995,283.8,328.6,612.4000000000001,-1957.2334745959772
2025-11,128.73864758781875,283.8,328.6,612.4000000000001,-2085.972122183796
2025-12,97.64655269603504,283.8,328.6,612.4000000000001,-2183.618674879831
