Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,23.36632936414288,0.0,80.5,80.5,57.133670635857115
2025-02,16.897685717198,0.0,80.5,80.5,40.23598491865911
2025-03,19.930835473199814,0.0,80.5,80.5,20.3051494454593
2025-04,18.46629657949573,0.0,80.5,80.5,1.8388528659635703
2025-05,20.198181262132728,0.0,80.5,80.5,-18.359328396169158
2025-06,17.100606674576795,0.0,80.5,80.5,-35.459935070745956
2025-07,24.70200592934412,0.0,80.5,80.5,-60.16194100009008
2025-08,44.0508325327813,0.0,80.5,80.5,-104.21277353287138
2025-09,50.050605202617774,0.0,80.5,80.5,-154.26337873548914
2025-10,60.08743913634412,0.0,80.5,80.5,-214.35081787183327
2025-11,50.037317420565,0.0,80.5,80.5,-264.38813529239826
2025-12,30.083242567665227,0.0,80.5,80.5,-294.4713778600635
