Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,12.125309817853786,248.3,162.7,411.0,398.8746901821462
2025-02,8.768586256434649,248.3,162.7,411.0,390.1061039257115
2025-03,10.34255536139418,248.3,162.7,411.0,379.7635485643173
2025-04,9.582573442552034,248.3,162.7,411.0,370.1809751217653
2025-05,10.48128705813576,248.3,162.7,411.0,359.69968806362954
2025-06,8.873886470191335,248.3,162.7,411.0,350.8258015934382
2025-07,12.818422198370206,248.3,162.7,411.0,338.00737939506797
2025-08,22.858960167446007,248.3,162.7,411.0,315.14841922762196
2025-09,25.972376114158507,248.3,162.7,411.0,289.17604311346344
2025-10,31.180713253475567,248.3,162.7,411.0,257.99532985998786
2025-11,25.965480787482623,248.3,162.7,411.0,232.02984907250524
2025-12,15.610865993284712,248.3,162.7,411.0,216.41898307922054
