Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,45.023111368047175,1.5,-43.523111368047175
2025-02,33.15165432358764,1.5,-76.67476569163482
2025-03,38.35426373398228,1.5,-115.0290294256171
2025-04,34.01223515723065,1.5,-149.04126458284776
2025-05,35.492302576571475,1.5,-184.53356715941925
2025-06,28.160473837820188,1.5,-212.69404099723943
2025-07,43.2627280587287,1.5,-255.95676905596812
2025-08,74.11445843784611,1.5,-330.07122749381426
2025-09,86.06192838734901,1.5,-416.13315588116325
2025-10,104.7773613997818,1.5,-520.910517280945
2025-11,81.96204567003778,1.5,-602.8725629509828
2025-12,58.29941438438642,1.5,-661.1719773353692
