Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.902054172147171,1.1,-2.802054172147171
2025-02,5.470076904748799,1.1,-8.27213107689597
2025-03,9.669149177483428,1.1,-17.9412802543794
2025-04,11.849696031368833,1.1,-29.790976285748233
2025-05,14.06608793806323,1.1,-43.85706422381146
2025-06,14.05011910146938,1.1,-57.90718332528084
2025-07,14.277045911077469,1.1,-72.1842292363583
2025-08,8.682080857413089,1.1,-80.86631009377139
2025-09,5.637599765489615,1.1,-86.503909859261
2025-10,5.058063548265337,1.1,-91.56197340752634
2025-11,4.6423652467319245,1.1,-96.20433865425827
2025-12,3.521172322320892,1.1,-99.72551097657916
