Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.118616979376773,84.0,69.88138302062323
2025-02,19.79211903749304,84.0,50.089263983130195
2025-03,34.98542248023809,84.0,15.103841502892102
2025-04,42.87519142689842,84.0,-27.771349924006316
2025-05,50.89465682288742,84.0,-78.66600674689374
2025-06,50.83687754112241,84.0,-129.50288428801616
2025-07,51.65795602078011,84.0,-181.16084030879628
2025-08,31.413960135346706,84.0,-212.574800444143
2025-09,20.39825903497737,84.0,-232.97305947912037
2025-10,18.30135071036433,84.0,-251.27441018948468
2025-11,16.797249321864598,84.0,-268.07165951134925
2025-12,12.740490301772327,84.0,-280.8121498131216
