Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.980857299358032,269.5,254.51914270064196
2025-02,21.000846710814223,269.5,233.51829598982775
2025-03,37.122022822757735,269.5,196.39627316707
2025-04,45.49362911305332,269.5,150.9026440540167
2025-05,54.0028525653177,269.5,96.89979148869898
2025-06,53.9415446357772,269.5,42.95824685292178
2025-07,54.81276733083956,269.5,-11.85452047791778
2025-08,33.33244712869352,269.5,-45.186967606611304
2025-09,21.644004381215662,269.5,-66.83097198782697
2025-10,19.419035432291697,269.5,-86.25000742011866
2025-11,17.823076826870604,269.5,-104.07308424698927
2025-12,13.51856682658809,269.5,-117.59165107357735
