Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,11.37719149653983,0.0,387.6,387.6,376.2228085034602
2025-02,13.135669235018112,0.0,387.6,387.6,363.0871392684421
2025-03,21.052010860110123,0.0,387.6,387.6,342.035128408332
2025-04,26.516400210411646,0.0,387.6,387.6,315.5187281979204
2025-05,29.62679899666104,0.0,387.6,387.6,285.89192920125936
2025-06,24.74683232962044,0.0,387.6,387.6,261.14509687163894
2025-07,27.36795080748376,0.0,387.6,387.6,233.77714606415518
2025-08,20.17102999630493,0.0,387.6,387.6,213.60611606785025
2025-09,13.95586665098168,0.0,387.6,387.6,199.65024941686858
2025-10,16.79768687995112,0.0,387.6,387.6,182.85256253691745
2025-11,13.34667265126895,0.0,387.6,387.6,169.5058898856485
2025-12,7.862860276655554,0.0,387.6,387.6,161.64302960899292
