Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.523206957067352,0.0,6.5,6.5,-8.023206957067352
2025-02,16.76793810473969,0.0,6.5,6.5,-24.791145061807043
2025-03,26.873302666725348,0.0,6.5,6.5,-51.664447728532394
2025-04,33.84870230314352,0.0,6.5,6.5,-85.5131500316759
2025-05,37.81918704935259,0.0,6.5,6.5,-123.3323370810285
2025-06,31.589814372398404,0.0,6.5,6.5,-154.9221514534269
2025-07,34.9357232572563,0.0,6.5,6.5,-189.85787471068318
2025-08,25.74871340283276,0.0,6.5,6.5,-215.60658811351593
2025-09,17.814936111349105,0.0,6.5,6.5,-233.42152422486504
2025-10,21.442575088214,0.0,6.5,6.5,-254.86409931307904
2025-11,17.03728808305298,0.0,6.5,6.5,-271.901387396132
2025-12,10.037094577084558,0.0,6.5,6.5,-281.93848197321654
