Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,7.271794181089756,0.0,420.4,420.4,413.1282058189102
2025-02,8.395734846950157,0.0,420.4,420.4,404.73247097196
2025-03,13.45550790099169,0.0,420.4,420.4,391.27696307096835
2025-04,16.94810224581013,0.0,420.4,420.4,374.32886082515824
2025-05,18.936130644698896,0.0,420.4,420.4,355.39273018045935
2025-06,15.81707325482458,0.0,420.4,420.4,339.57565692563475
2025-07,17.492375468123015,0.0,420.4,420.4,322.0832814575117
2025-08,12.892424162705456,0.0,420.4,420.4,309.1908572948062
2025-09,8.919968512047792,0.0,420.4,420.4,300.27088878275845
2025-10,10.736333456859352,0.0,420.4,420.4,289.5345553258991
2025-11,8.530598834688215,0.0,420.4,420.4,281.0039564912109
2025-12,5.0255901576320525,0.0,420.4,420.4,275.97836633357883
