Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,13.193939603191952,37.5,24.30606039680805
2025-02,14.476238580923894,37.5,9.829821815884156
2025-03,26.071428730340863,37.5,-16.241606914456707
2025-04,29.89256036617537,37.5,-46.13416728063208
2025-05,31.48799193022718,37.5,-77.62215921085925
2025-06,26.816134389073728,37.5,-104.43829359993298
2025-07,29.021536156402487,37.5,-133.45982975633547
2025-08,21.603321175195298,37.5,-155.06315093153077
2025-09,15.913242856872774,37.5,-170.97639378840356
2025-10,19.86952500501926,37.5,-190.8459187934228
2025-11,14.659168864077078,37.5,-205.5050876574999
2025-12,9.03746643590881,37.5,-214.5425540934087
