Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,12.713243204910054,2.9,-9.813243204910053
2025-02,13.94882402880361,2.9,-23.762067233713665
2025-03,25.1215652122673,2.9,-48.883632445980965
2025-04,28.803481096783507,2.9,-77.68711354276448
2025-05,30.34078610958451,2.9,-108.02789965234899
2025-06,25.839138919611937,2.9,-133.86703857196093
2025-07,27.96419101745585,2.9,-161.83122958941678
2025-08,20.816244760404743,2.9,-182.64747434982152
2025-09,15.333473754061869,2.9,-197.98094810388338
2025-10,19.1456161959192,2.9,-217.12656429980257
2025-11,14.125089590812614,2.9,-231.2516538906152
2025-12,8.708203327543217,2.9,-239.9598572181584
