Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,5.545198005159335,50.0,44.454801994840665
2025-02,6.402273079486114,50.0,38.05252891535455
2025-03,10.260666585561028,50.0,27.791862329793524
2025-04,12.923988279137292,50.0,14.867874050656232
2025-05,14.439984309441058,50.0,0.4278897412151732
2025-06,12.061507913438804,50.0,-11.633618172223631
2025-07,13.33903066227839,50.0,-24.97264883450202
2025-08,9.831280007156169,50.0,-34.80392884165819
2025-09,6.802034046524532,50.0,-41.605962888182724
2025-10,8.187125953388843,50.0,-49.79308884157157
2025-11,6.505115307573055,50.0,-56.298204149144624
2025-12,3.83232690899309,50.0,-60.13053105813771
