Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.057210766824522,0.0,-3.057210766824522
2025-02,3.5297383740931583,0.0,-6.58694914091768
2025-03,5.656970288705214,0.0,-12.243919429622894
2025-04,7.125328271511766,0.0,-19.36924770113466
2025-05,7.961136006780316,0.0,-27.330383707914976
2025-06,6.649820587613937,0.0,-33.980204295528914
2025-07,7.354151848460126,0.0,-41.33435614398904
2025-08,5.420238386723013,0.0,-46.754594530712055
2025-09,3.750136911972045,0.0,-50.5047314426841
2025-10,4.513773825706635,0.0,-55.01850526839073
2025-11,3.586437948517568,0.0,-58.6049432169083
2025-12,2.1128607269323942,0.0,-60.7178039438407
