Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,6.069819090886232,0.0,-6.069819090886232
2025-02,13.744654373394216,0.0,-19.814473464280447
2025-03,14.252379601112295,0.0,-34.06685306539274
2025-04,24.89653652746892,0.0,-58.96338959286166
2025-05,30.68222413343685,0.0,-89.6456137262985
2025-06,32.87821845739426,0.0,-122.52383218369278
2025-07,27.240234043444268,0.0,-149.76406622713705
2025-08,20.57732274584186,0.0,-170.3413889729789
2025-09,9.675200031739177,0.0,-180.01658900471807
2025-10,10.218289835703436,0.0,-190.23487884042152
2025-11,8.77133776620344,0.0,-199.00621660662495
2025-12,7.450093582857171,0.0,-206.4563101894821
