Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,38.53562625153497,0.0,1043.0,1043.0,1004.464373748465
2025-02,54.02099250010174,0.0,1043.0,1043.0,950.4433812483633
2025-03,95.4898887702538,0.0,1043.0,1043.0,854.9534924781094
2025-04,117.02437672920756,0.0,1043.0,1043.0,737.9291157489018
2025-05,138.91286068541666,0.0,1043.0,1043.0,599.0162550634852
2025-06,138.75515679625877,0.0,1043.0,1043.0,460.26109826722643
2025-07,140.99622427910683,0.0,1043.0,1043.0,319.2648739881196
2025-08,85.74187037049121,0.0,1043.0,1043.0,233.52300361762838
2025-09,55.67540273258288,0.0,1043.0,1043.0,177.8476008850455
2025-10,49.95206059510195,0.0,1043.0,1043.0,127.89554028994354
2025-11,45.846737174521486,0.0,1043.0,1043.0,82.04880311542206
2025-12,34.77414064334768,0.0,1043.0,1043.0,47.27466247207438
