Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.14893281568802,9.1,-5.048932815688021
2025-02,32.03920716451091,9.1,-37.08813998019893
2025-03,33.22273010452726,9.1,-70.31087008472619
2025-04,58.03458346878807,9.1,-128.34545355351426
2025-05,71.52119715589335,9.1,-199.86665070940762
2025-06,76.64012668049128,9.1,-276.5067773898989
2025-07,63.49781362397026,9.1,-340.0045910138692
2025-08,47.96636484517302,9.1,-387.9709558590422
2025-09,22.553185387842067,9.1,-410.52414124688426
2025-10,23.8191442301267,9.1,-434.34328547701097
2025-11,20.446254970607264,9.1,-454.7895404476182
2025-12,17.3663946150731,9.1,-472.1559350626913
