Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,15.877950918740993,0.0,546.8,546.8,530.9220490812589
2025-02,22.258433323478805,0.0,546.8,546.8,508.6636157577801
2025-03,39.34498838123159,0.0,546.8,546.8,469.31862737654853
2025-04,48.217908744342765,0.0,546.8,546.8,421.10071863220577
2025-05,57.2366871514666,0.0,546.8,546.8,363.8640314807392
2025-06,57.171707939882,0.0,546.8,546.8,306.69232354085716
2025-07,58.095101769425135,0.0,546.8,546.8,248.59722177143203
2025-08,35.32848280542693,0.0,546.8,546.8,213.26873896600512
2025-09,22.94010498749521,0.0,546.8,546.8,190.3286339785099
2025-10,20.581898974261826,0.0,546.8,546.8,169.74673500424808
2025-11,18.890370118546446,0.0,546.8,546.8,150.85636488570162
2025-12,14.328094599331376,0.0,546.8,546.8,136.52827028637026
