Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,0.7348672616881082,0.0,0.0,0.0,-0.7348672616881082
2025-02,0.5314294700869485,0.0,0.0,0.0,-1.2662967317750566
2025-03,0.6268215370541929,0.0,0.0,0.0,-1.8931182688292494
2025-04,0.5807620268213355,0.0,0.0,0.0,-2.4738802956505848
2025-05,0.6352295186748946,0.0,0.0,0.0,-3.109109814325479
2025-06,0.5378113012237173,0.0,0.0,0.0,-3.6469211155491967
2025-07,0.7768740726284974,0.0,0.0,0.0,-4.423795188177694
2025-08,1.3853915252997582,0.0,0.0,0.0,-5.809186713477452
2025-09,1.5740834008580913,0.0,0.0,0.0,-7.383270114335543
2025-10,1.8897401971803367,0.0,0.0,0.0,-9.273010311515879
2025-11,1.5736655022716743,0.0,0.0,0.0,-10.846675813787554
2025-12,0.946113090502104,0.0,0.0,0.0,-11.792788904289658
