Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,0.2845421940722188,0.0,-0.2845421940722188
2025-02,0.2095156059128334,0.0,-0.4940577999850522
2025-03,0.242395650217925,0.0,-0.7364534502029773
2025-04,0.2149544028138194,0.0,-0.9514078530167966
2025-05,0.2243083016910288,0.0,-1.1757161547078254
2025-06,0.1779717742388939,0.0,-1.3536879289467194
2025-07,0.2734167228637345,0.0,-1.627104651810454
2025-08,0.4683970071278905,0.0,-2.0955016589383444
2025-09,0.5439039903137776,0.0,-2.639405649252122
2025-10,0.6621839183453315,0.0,-3.3015895675974534
2025-11,0.5179930839286974,0.0,-3.819582651526151
2025-12,0.3684472880262051,0.0,-4.188029939552356
